1300,1,11.0.0.18,11.0.0.16
1300,1,11.0.0.18,11.0.0.16
1300,2,11.0.0.18,11.0.0.14
1300,2,11.0.0.18,11.0.0.16
1300,2,11.0.0.18,11.0.0.14
1300,2,11.0.0.18,11.0.0.14
1300,3,11.0.0.18,11.0.0.14
1300,3,11.0.0.18,11.0.0.16
1300,3,11.0.0.18,11.0.0.14
1300,4,11.0.0.18,11.0.0.5
1300,4,11.0.0.18,11.0.0.5
1300,8,11.0.0.18,11.0.0.14
1300,9,11.0.0.18,11.0.0.16
1300,9,11.0.0.18,11.0.0.5
1300,9,11.0.0.18,11.0.0.16
1300,9,11.0.0.18,11.0.0.5
1300,9,11.0.0.18,11.0.0.5
1300,9,11.0.0.18,11.0.0.16
1300,10,11.0.0.18,11.0.0.16
1300,10,11.0.0.18,11.0.0.10
1300,10,11.0.0.18,11.0.0.10
1300,11,11.0.0.18,11.0.0.10
1300,11,11.0.0.18,11.0.0.10
1300,11,11.0.0.18,11.0.0.16
1300,11,11.0.0.18,11.0.0.16
1300,12,11.0.0.18,11.0.0.14
1300,12,11.0.0.18,11.0.0.10
1300,12,11.0.0.18,11.0.0.10
1300,13,11.0.0.18,11.0.0.14
1300,13,11.0.0.18,11.0.0.14
1300,14,11.0.0.18,11.0.0.5
1300,14,11.0.0.18,11.0.0.5
1300,14,11.0.0.18,11.0.0.16
1300,17,11.0.0.18,11.0.0.10
1300,17,11.0.0.18,11.0.0.14
1300,17,11.0.0.18,11.0.0.14
1300,17,11.0.0.18,11.0.0.10
1300,17,11.0.0.18,11.0.0.14
1300,19,11.0.0.18,11.0.0.16
1300,19,11.0.0.18,11.0.0.16
1300,19,11.0.0.18,11.0.0.16
1300,19,11.0.0.18,11.0.0.5
1300,19,11.0.0.18,11.0.0.5
1300,21,11.0.0.18,11.0.0.16
1300,21,11.0.0.18,11.0.0.16
1300,21,11.0.0.18,11.0.0.16
1300,21,11.0.0.18,11.0.0.10
1300,23,11.0.0.18,11.0.0.14
1300,23,11.0.0.18,11.0.0.14
1300,23,11.0.0.18,11.0.0.10
1300,23,11.0.0.18,11.0.0.10
1300,23,11.0.0.18,11.0.0.14
1300,24,11.0.0.18,11.0.0.5
1300,24,11.0.0.18,11.0.0.5
1300,25,11.0.0.18,11.0.0.14
1300,25,11.0.0.18,11.0.0.14
1300,25,11.0.0.18,11.0.0.14
1300,26,11.0.0.18,11.0.0.5
1300,26,11.0.0.18,11.0.0.5
1300,26,11.0.0.18,11.0.0.5
1300,27,11.0.0.18,11.0.0.14
1300,27,11.0.0.18,11.0.0.14
1300,27,11.0.0.18,11.0.0.10
1300,27,11.0.0.18,11.0.0.10
1300,27,11.0.0.18,11.0.0.10
1300,27,11.0.0.18,11.0.0.14
1300,28,11.0.0.18,11.0.0.5
1300,28,11.0.0.18,11.0.0.5
1300,28,11.0.0.18,11.0.0.16
1300,28,11.0.0.18,11.0.0.5
1300,29,11.0.0.18,11.0.0.14
1300,30,11.0.0.18,11.0.0.5
1300,30,11.0.0.18,11.0.0.5
1300,31,11.0.0.18,11.0.0.14
1300,31,11.0.0.18,11.0.0.14
1300,32,11.0.0.18,11.0.0.10
1300,33,11.0.0.18,11.0.0.14
1300,33,11.0.0.18,11.0.0.14
1300,34,11.0.0.18,11.0.0.5
1300,34,11.0.0.18,11.0.0.14
1300,34,11.0.0.18,11.0.0.14
1300,34,11.0.0.18,11.0.0.5
1300,35,11.0.0.18,11.0.0.5
1300,35,11.0.0.18,11.0.0.5
1300,35,11.0.0.18,11.0.0.5
1300,37,11.0.0.18,11.0.0.16
1300,37,11.0.0.18,11.0.0.14
1300,37,11.0.0.18,11.0.0.14
1300,37,11.0.0.18,11.0.0.14
1300,38,11.0.0.18,11.0.0.14
1300,38,11.0.0.18,11.0.0.16
1300,38,11.0.0.18,11.0.0.14
1300,38,11.0.0.18,11.0.0.16
1300,38,11.0.0.18,11.0.0.16
1300,39,11.0.0.18,11.0.0.5
1300,39,11.0.0.18,11.0.0.5
1300,40,11.0.0.18,11.0.0.14
1300,40,11.0.0.18,11.0.0.10
1300,40,11.0.0.18,11.0.0.10
1300,40,11.0.0.18,11.0.0.10
1300,40,11.0.0.18,11.0.0.14
1300,41,11.0.0.18,11.0.0.5
1300,41,11.0.0.18,11.0.0.5
1300,41,11.0.0.18,11.0.0.5
1300,42,11.0.0.18,11.0.0.16
1300,42,11.0.0.18,11.0.0.16
1300,43,11.0.0.18,11.0.0.14
1300,43,11.0.0.18,11.0.0.14
1300,43,11.0.0.18,11.0.0.10
1300,43,11.0.0.18,11.0.0.14
1300,44,11.0.0.18,11.0.0.5
1300,44,11.0.0.18,11.0.0.16
1300,44,11.0.0.18,11.0.0.5
1300,47,11.0.0.18,11.0.0.5
1300,47,11.0.0.18,11.0.0.5
1300,47,11.0.0.18,11.0.0.5
1300,48,11.0.0.18,11.0.0.10
1300,48,11.0.0.18,11.0.0.10
1300,49,11.0.0.18,11.0.0.5
1300,49,11.0.0.18,11.0.0.5
1300,50,11.0.0.18,11.0.0.14
1300,51,11.0.0.18,11.0.0.5
1300,51,11.0.0.18,11.0.0.5
1300,51,11.0.0.18,11.0.0.5
1300,53,11.0.0.18,11.0.0.5
1300,53,11.0.0.18,11.0.0.5
1300,54,11.0.0.18,11.0.0.14
1300,54,11.0.0.18,11.0.0.14
1300,54,11.0.0.18,11.0.0.14
1300,55,11.0.0.18,11.0.0.14
1300,55,11.0.0.18,11.0.0.5
1300,55,11.0.0.18,11.0.0.5
1300,56,11.0.0.18,11.0.0.14
1300,57,11.0.0.18,11.0.0.5
1300,57,11.0.0.18,11.0.0.5
1300,57,11.0.0.18,11.0.0.5
1300,57,11.0.0.18,11.0.0.10
1300,61,11.0.0.18,11.0.0.14
1300,61,11.0.0.18,11.0.0.14
1300,61,11.0.0.18,11.0.0.16
1300,61,11.0.0.18,11.0.0.14
1300,61,11.0.0.18,11.0.0.16
1300,63,11.0.0.18,11.0.0.5
1300,63,11.0.0.18,11.0.0.5
1300,63,11.0.0.18,11.0.0.14
1300,63,11.0.0.18,11.0.0.14
1300,63,11.0.0.18,11.0.0.14
1300,67,11.0.0.18,11.0.0.5
1300,67,11.0.0.18,11.0.0.5
1300,67,11.0.0.18,11.0.0.5
1300,67,11.0.0.18,11.0.0.16
1300,67,11.0.0.18,11.0.0.16
1300,68,11.0.0.18,11.0.0.5
1300,68,11.0.0.18,11.0.0.10
1300,68,11.0.0.18,11.0.0.5
1300,69,11.0.0.18,11.0.0.16
1300,69,11.0.0.18,11.0.0.14
1300,70,11.0.0.18,11.0.0.16
1300,70,11.0.0.18,11.0.0.10
1300,70,11.0.0.18,11.0.0.16
1300,70,11.0.0.18,11.0.0.10
1300,70,11.0.0.18,11.0.0.10
1300,71,11.0.0.18,11.0.0.16
1300,71,11.0.0.18,11.0.0.16
1300,74,11.0.0.18,11.0.0.5
1300,74,11.0.0.18,11.0.0.5
1300,75,11.0.0.18,11.0.0.16
1300,76,11.0.0.18,11.0.0.14
1300,76,11.0.0.18,11.0.0.14
1300,77,11.0.0.18,11.0.0.14
1300,77,11.0.0.18,11.0.0.14
1300,77,11.0.0.18,11.0.0.10
1300,77,11.0.0.18,11.0.0.10
1300,77,11.0.0.18,11.0.0.10
1300,78,11.0.0.18,11.0.0.16
1300,78,11.0.0.18,11.0.0.16
1300,80,11.0.0.18,11.0.0.5
1300,80,11.0.0.18,11.0.0.10
1300,80,11.0.0.18,11.0.0.10
